id,y,quartos,area,custo,vagas,mobiliado,bairro,endereco,latitude,longitude,estacao,distancia,linha_amarela,linha_azul,linha_lilas,linha_prata,linha_verde,linha_vermelha,update_time,apartment_link
893264103,0,4,175,8337,5,0,Vila Carrão,Rua São Valentim,-23.5484654,-46.5305314,Vila Matilde,1.83,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893264103
893433566,0,3,125,4635,2,0,Vila Carrão,Rua Pirambóia,-23.5555861,-46.5408039,Penha,2.45,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893433566
893426956,0,2,30,1392,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426956
893426852,0,2,40,1495,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426852
893369982,0,2,55,3048,1,0,Vila Carrão,Rua Mariano de Sousa,-23.5474578,-46.5479205,Penha,1.64,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893369982
893282907,0,1,60,1400,0,0,Vila Carrão,Avenida Norberto Mayer,-23.5572182,-46.5393202,Penha,2.65,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893282907
893282917,0,1,60,1400,0,0,Vila Carrão,Avenida Norberto Mayer,-23.5572182,-46.5393202,Penha,2.65,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893282917
893429789,0,2,76,2062,0,0,Vila Carrão,Rua Pirambóia,-23.5554486,-46.5407358,Penha,2.44,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893429789
893417216,0,3,130,4079,2,0,Vila Carrão,Rua Pirambóia,-23.5555861,-46.5408039,Penha,2.45,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893417216
893395361,0,2,45,1694,0,0,Vila Carrão,Rua Córrego,-23.5535496,-46.544394,Penha,2.23,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893395361
892899331,0,2,44,1596,0,0,Vila Carrão,Rua Diná Silva Cataldo,-23.5541797,-46.5315796,Vila Matilde,2.47,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/892899331
893459032,0,2,78,2700,1,0,Vila Carrão,Rua Maniutuba,-23.5463743,-46.5482523,Penha,1.54,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893459032
893422611,0,2,70,1713,0,0,Vila Carrão,Rua Maniutuba,-23.5458655,-46.5488604,Penha,1.51,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893422611
893444809,0,3,62,2888,1,0,Vila Carrão,Rua Aratanha,-23.5552218,-46.5472645,Penha,2.45,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893444809
893294772,0,3,64,2620,2,0,Vila Carrão,Rua Evangelina,-23.5542351,-46.5465862,Penha,2.33,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893294772
893179087,0,2,52,2190,2,0,Vila Carrão,Rua Mariano de Sousa,-23.5449483,-46.5469197,Penha,1.34,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893179087
893416894,0,2,60,2583,2,0,Vila Carrão,Rua Renato Rinaldi,-23.5544668,-46.5325854,Vila Matilde,2.5,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893416894
893429503,0,2,58,2687,1,1,Vila Carrão,Rua Angoera,-23.5562935,-46.5461009,Penha,2.55,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893429503
893406624,0,4,380,10734,3,0,Vila Carrão,Rua Maniutuba,-23.5460398,-46.5483061,Penha,1.5,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893406624
893426919,0,1,30,1350,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426919
893432478,0,2,30,1350,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893432478
893426915,0,1,30,1392,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426915
893426925,0,2,30,1392,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426925
893426926,0,2,30,1392,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426926
893426966,0,2,40,1495,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426966
893426969,0,2,40,1495,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426969
893426970,0,2,40,1495,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426970
893426971,0,2,40,1453,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426971
893426705,0,2,40,1495,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426705
893426916,0,1,30,1392,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426916
893380236,0,2,69,2281,1,0,Vila Carrão,Rua Lucinda Gomes Barreto,-23.5448083,-46.5436743,Penha,1.26,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893380236
893426706,0,2,40,1495,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426706
893426707,0,2,40,1495,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426707
893216840,0,2,70,3065,1,0,Vila Carrão,Rua Xiririca,-23.5527321,-46.5414879,Penha,2.13,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893216840
893426703,0,2,40,1495,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426703
893426856,0,2,40,1495,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426856
893426913,0,1,30,1392,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426913
893426914,0,1,30,1392,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426914
893426972,0,2,40,1495,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426972
893432459,0,2,40,1495,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893432459
893434213,0,2,30,1392,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893434213
893434217,0,2,30,1392,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893434217
893426855,0,2,40,1453,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426855
893426859,0,2,40,1453,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426859
893426909,0,2,40,1453,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426909
893426910,0,2,40,1453,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426910
893426911,0,2,40,1453,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426911
893426912,0,2,40,1453,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426912
893426922,0,1,30,1350,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426922
893426958,0,2,30,1392,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426958
893426908,0,2,40,1453,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426908
893426963,0,2,30,1392,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426963
893432481,0,2,30,1350,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893432481
893426920,0,1,30,1350,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426920
893426921,0,1,30,1350,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426921
893426965,0,2,40,1453,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426965
893434188,0,1,30,1350,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893434188
893434210,0,2,30,1350,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893434210
893282909,0,1,60,1400,0,0,Vila Carrão,Avenida Norberto Mayer,-23.5572182,-46.5393202,Penha,2.65,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893282909
892837575,0,3,60,2170,1,0,Vila Carrão,Rua Doralisa,-23.5496095,-46.5376961,Penha,1.86,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/892837575
892928484,0,2,120,2399,1,0,Vila Carrão,Rua Tamaindê,-23.5451106,-46.5327386,Vila Matilde,1.47,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/892928484
893422607,0,3,80,1817,0,0,Vila Carrão,Rua Maniutuba,-23.5458655,-46.5488604,Penha,1.51,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893422607
893422609,0,2,80,1713,0,0,Vila Carrão,Rua Maniutuba,-23.5458655,-46.5488604,Penha,1.51,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893422609
893422610,0,3,80,1817,0,0,Vila Carrão,Rua Maniutuba,-23.5458655,-46.5488604,Penha,1.51,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893422610
893427157,0,2,74,2214,1,0,Vila Matilde,Rua Teodoro Mascarenhas,-23.5409909,-46.531273,Vila Matilde,1.01,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893427157
893440358,0,2,58,2790,2,0,Vila Carrão,Rua Renato Rinaldi,-23.5541169,-46.5333144,Vila Matilde,2.47,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893440358
893271124,0,3,60,2421,1,0,Vila Carrão,Rua Atucuri,-23.5490611,-46.5474208,Penha,1.79,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893271124
893426923,0,1,30,1350,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426923
893426924,0,1,30,1350,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426924
893426957,0,2,30,1350,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426957
893434478,0,2,68,2146,1,0,Vila Carrão,Rua Mariano de Sousa,-23.5450279,-46.5470894,Penha,1.35,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893434478
893426848,0,2,40,1495,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426848
893426850,0,2,40,1453,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426850
893426917,0,1,30,1350,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426917
893426961,0,2,30,1350,0,0,Vila Carrão,Rua Jericinó,-23.5462895,-46.5349474,Penha,1.62,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893426961
893419236,0,2,50,1832,1,0,Vila Carrão,Rua João Vieira Prioste,-23.5564696,-46.5303647,Vila Matilde,2.72,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893419236
893443118,0,2,62,2378,1,0,Vila Carrão,Avenida Guilherme Giorgi,-23.554294,-46.545488,Penha,2.32,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893443118
893116257,0,1,50,1342,0,0,Vila Carrão,Rua Tamaindê,-23.5440075,-46.5347129,Vila Matilde,1.4,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893116257
893358362,0,2,64,2687,1,0,Vila Carrão,Rua Francisca de Paula,-23.5578984,-46.5302916,Vila Matilde,2.88,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893358362
893013949,0,3,80,2889,1,0,Vila Carrão,Rua Evangelina,-23.553599,-46.5458502,Penha,2.25,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893013949
892896960,0,1,60,1491,0,0,Vila Carrão,Rua Pirambóia,-23.5551849,-46.5406859,Penha,2.41,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/892896960
892909157,0,2,100,1723,0,0,Vila Carrão,Avenida Conselheiro Carrão,-23.5452024,-46.5448359,Penha,1.32,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/892909157
893055946,0,3,60,2374,1,0,Tatuapé,Rua Comendador Gil Pinheiro,-23.5411552,-46.5455003,Penha,0.9,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893055946
893403763,0,1,65,2024,0,1,Vila Carrão,Rua Pirambóia,-23.5554486,-46.5407358,Penha,2.44,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893403763
893127453,0,3,66,2537,1,0,Vila Carrão,Rua Evangelina,-23.5542349,-46.5465498,Penha,2.33,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893127453
893237192,0,2,55,1532,0,0,Vila Carrão,Rua Maniutuba,-23.5463795,-46.5477603,Penha,1.52,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893237192
892795832,0,2,60,1858,0,0,Casa Verde,Rua Doutor César Castiglioni Júnior,-23.5083939,-46.6586788,Palmeiras Barra Funda,2.09,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/892795832
893392449,0,2,80,3068,1,0,Casa Verde,"Rua Jaboatão, 493, Casa Verde",-23.5070474,-46.6581615,Palmeiras Barra Funda,2.25,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893392449
892795834,0,2,60,1858,0,0,Casa Verde,Rua Doutor César Castiglioni Júnior,-23.5083939,-46.6586788,Palmeiras Barra Funda,2.09,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/892795834
892795837,0,2,60,1858,0,0,Casa Verde,Rua Doutor César Castiglioni Júnior,-23.5083939,-46.6586788,Palmeiras Barra Funda,2.09,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/892795837
893006787,0,2,60,2550,1,0,Casa Verde,Rua Epaminondas Melo do Amaral,-23.490802,-46.658408,Santana,3.63,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893006787
892989206,0,2,59,2032,1,0,Casa Verde,Rua Francisco Diogo,-23.499123,-46.653013,Santana,2.86,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892989206
892795838,0,2,60,1858,0,0,Casa Verde,Rua Doutor César Castiglioni Júnior,-23.5083939,-46.6586788,Palmeiras Barra Funda,2.09,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/892795838
892795840,0,2,60,1858,0,0,Casa Verde,Rua Doutor César Castiglioni Júnior,-23.5084233,-46.658448,Palmeiras Barra Funda,2.1,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/892795840
893376825,0,2,60,2014,1,0,Casa Verde,Rua Francisco Diogo,-23.499123,-46.653013,Santana,2.86,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893376825
893419979,0,2,60,1590,0,0,Casa Verde,Rua José Rangel de Camargo,-23.4974097,-46.6542273,Santana,3.02,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893419979
893425333,0,1,30,1448,1,1,Casa Verde,Rua Caetano Desco,-23.5059269,-46.6563618,Palmeiras Barra Funda,2.44,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893425333
893419154,0,2,50,1332,0,0,Casa Verde,Rua José Rangel de Camargo,-23.498032,-46.6548127,Santana,3.06,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893419154
893419155,0,2,60,1332,0,0,Casa Verde,Rua José Rangel de Camargo,-23.498032,-46.6548127,Santana,3.06,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893419155
893420178,0,2,60,1332,0,0,Casa Verde,Rua José Rangel de Camargo,-23.4974097,-46.6542273,Santana,3.02,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893420178
893370828,0,2,52,1719,1,0,Casa Verde,Rua Epaminondas Melo do Amaral,-23.4907207,-46.6582946,Santana,3.63,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893370828
893419977,0,2,60,1332,0,0,Casa Verde,Rua José Rangel de Camargo,-23.4974097,-46.6542273,Santana,3.02,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893419977
893420016,0,3,98,3743,2,0,Casa Verde,Rua Atílio Piffer,-23.5091083,-46.6595904,Palmeiras Barra Funda,1.98,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893420016
893420177,0,2,60,1332,0,0,Casa Verde,Rua José Rangel de Camargo,-23.4974097,-46.6542273,Santana,3.02,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893420177
893226448,0,2,60,2383,1,0,Casa Verde,Rua Francisco Diogo,-23.4997517,-46.6535297,Santana,2.91,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893226448
892958598,0,2,69,1496,1,0,Casa Verde,Rua Epaminondas Melo do Amaral,-23.4918481,-46.6591564,Santana,3.66,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892958598
893455244,0,2,60,1758,1,0,Vila Marari,Rua Frei Manuel Calado,-23.6693199,-46.6622546,Jabaquara,3.34,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893455244
893426292,0,3,78,3487,1,0,Vila Erna,Rua Sassaki,-23.6654438,-46.6591798,Jabaquara,2.81,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893426292
893437383,0,2,78,3409,2,0,Vila Marari,Avenida Marari,-23.6678657,-46.66423,Jabaquara,3.36,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893437383
893431944,0,3,66,3190,2,0,Jardim Marajoara ,Rua Horácio Alves da Costa,-23.6623092,-46.6645365,Jabaquara,2.98,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893431944
893419294,0,2,50,1078,1,0,Vila Marari,Rua Salvador Rodrigues Negrão,-23.6715498,-46.6615713,Jabaquara,3.49,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893419294
893293499,0,3,65,3131,2,1,Jardim Marajoara ,Rua Horácio Alves da Costa,-23.6622954,-46.6643475,Jabaquara,2.96,0,1,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893293499
893419332,0,2,59,1466,1,0,Fazenda Aricanduva,Rua Rolando Mário Ramacciotti,-23.5686145,-46.4813453,Corinthians Itaquera,3.09,0,0,0,0,0,1,2021-10-24,https://www.quintoandar.com.br/imovel/893419332
893308410,0,1,40,3149,1,1,Jardim Paulista,Rua Melo Alves,-23.5588057,-46.6679411,Oscar Freire,0.47,1,0,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893308410
893373649,0,3,125,5761,1,0,Jardim Paulista,Rua Bela Cintra,-23.5596414,-46.665683,Consolacao,0.58,0,0,0,0,1,0,2021-10-24,https://www.quintoandar.com.br/imovel/893373649
893386994,0,3,170,8667,1,0,Jardim Paulista,Alameda Lorena,-23.5668466,-46.6626069,Trianon Masp,0.96,0,0,0,0,1,0,2021-10-24,https://www.quintoandar.com.br/imovel/893386994
893416569,0,1,34,5666,1,1,Jardim Paulista,Rua Padre João Manuel,-23.5602215,-46.6609112,Consolacao,0.24,0,0,0,0,1,0,2021-10-24,https://www.quintoandar.com.br/imovel/893416569
893417351,0,3,185,8571,1,0,Jardim Paulista,Avenida Paulista,-23.5576731,-46.6610893,Consolacao,0.1,0,0,0,0,1,0,2021-10-24,https://www.quintoandar.com.br/imovel/893417351
893418979,0,2,160,8962,1,0,Jardim Paulista,Alameda Lorena,-23.5674955,-46.6620145,Trianon Masp,0.94,0,0,0,0,1,0,2021-10-24,https://www.quintoandar.com.br/imovel/893418979
892955102,0,3,97,4747,1,0,Higienópolis,Avenida Angélica,-23.5531603,-46.6612158,Paulista,0.25,1,0,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/892955102
893258302,0,1,36,3409,1,0,Jardim Paulista,Alameda Lorena,-23.5663044,-46.6632034,Consolacao,0.96,0,0,0,0,1,0,2021-10-24,https://www.quintoandar.com.br/imovel/893258302
893296926,0,2,90,7339,2,1,Jardim Paulista,Alameda Santos,-23.5601852,-46.6601826,Consolacao,0.23,0,0,0,0,1,0,2021-10-24,https://www.quintoandar.com.br/imovel/893296926
893018324,0,3,140,6903,1,0,Jardim Paulista,Rua Bela Cintra,-23.5583643,-46.6643622,Paulista,0.41,1,0,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893018324
893048243,0,3,142,7386,1,0,Jardim Paulista,Rua Peixoto Gomide,-23.5647411,-46.661274,Consolacao,0.74,0,0,0,0,1,0,2021-10-24,https://www.quintoandar.com.br/imovel/893048243
893048821,0,2,61,3978,1,0,Jardim Paulista,Rua da Consolação,-23.5559012,-46.6636482,Paulista,0.16,1,0,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893048821
893089038,0,2,115,7441,1,0,Jardim Paulista,Alameda Itu,-23.5611812,-46.6623722,Consolacao,0.4,0,0,0,0,1,0,2021-10-24,https://www.quintoandar.com.br/imovel/893089038
893115564,0,1,40,3146,1,0,Jardim Paulista,Alameda Lorena,-23.5681252,-46.6610221,Trianon Masp,0.89,0,0,0,0,1,0,2021-10-24,https://www.quintoandar.com.br/imovel/893115564
893137711,0,4,175,9384,2,0,Jardim Paulista,Alameda Casa Branca,-23.5672859,-46.6602582,Trianon Masp,0.77,0,0,0,0,1,0,2021-10-24,https://www.quintoandar.com.br/imovel/893137711
893281187,0,4,330,11810,2,0,Jardim Paulista,Rua Bela Cintra,-23.5637559,-46.6699333,Oscar Freire,0.4,1,0,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893281187
893120499,0,1,90,8736,2,1,Jardim Paulista,Rua da Consolação,-23.5581321,-46.6651939,Paulista,0.44,1,0,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893120499
893176204,0,4,202,19757,4,0,Jardim Paulista,Rua Caçapava,-23.5688061,-46.6614975,Trianon Masp,0.97,0,0,0,0,1,0,2021-10-24,https://www.quintoandar.com.br/imovel/893176204
893184237,0,1,36,4099,1,1,Jardim Paulista,Rua da Consolação,-23.5604995,-46.6680476,Oscar Freire,0.41,1,0,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893184237
893188815,0,3,186,14797,1,1,Jardim Paulista,Alameda Lorena,-23.5663044,-46.6632034,Consolacao,0.96,0,0,0,0,1,0,2021-10-24,https://www.quintoandar.com.br/imovel/893188815
893206242,0,1,30,3419,1,1,Jardim Paulista,Rua Bela Cintra,-23.5578873,-46.6638353,Paulista,0.33,1,0,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893206242
893230331,0,3,280,14713,3,1,Jardim Paulista,"Al Casa Branca, 685",-23.5667101,-46.6602844,Trianon Masp,0.74,0,0,0,0,1,0,2021-10-24,https://www.quintoandar.com.br/imovel/893230331
893232098,0,5,260,15994,2,0,Jardim Paulista,Alameda Tietê,-23.56161,-46.6664163,Oscar Freire,0.58,1,0,0,0,0,0,2021-10-24,https://www.quintoandar.com.br/imovel/893232098
893239448,0,1,250,16618,1,1,Jardim Paulista,Rua Augusta,-23.558796,-46.6607773,Consolacao,0.09,0,0,0,0,1,0,2021-10-24,https://www.quintoandar.com.br/imovel/893239448
892800732,0,2,66,3626,1,1,Jardim Paulista,Rua Peixoto Gomide,-23.5656087,-46.6618112,Trianon Masp,0.84,0,0,0,0,1,0,2021-10-24,https://www.quintoandar.com.br/imovel/892800732
